date,open,close,high,low,volume
2024-04-22,172.713,170.513,174.803,170.483,150987.000
2024-04-23,171.043,169.843,172.413,167.793,111138.000
2024-04-24,171.913,169.513,172.313,166.313,151543.000
2024-04-25,168.483,173.113,174.263,167.803,164183.000
2024-04-26,171.923,178.393,178.793,171.923,224881.000
2024-04-29,180.483,189.543,193.413,179.913,438630.000
2024-04-30,190.688,187.528,190.688,186.928,214330.000
2024-05-06,195.928,191.908,196.628,190.958,270999.000
2024-05-07,191.108,191.808,192.808,190.078,131799.000
2024-05-08,191.928,188.158,192.728,188.038,124330.000
2024-05-09,191.198,194.328,195.438,191.128,219216.000
2024-05-10,194.328,188.428,194.328,187.928,228011.000
2024-05-13,181.228,184.278,186.698,180.438,221967.000
2024-05-14,185.528,183.938,186.128,183.048,106947.000
2024-05-15,183.938,182.818,188.258,182.428,130741.000
2024-05-16,183.728,184.598,186.568,181.908,153782.000
2024-05-17,184.628,187.928,187.928,183.508,184962.000
2024-05-20,192.128,188.378,192.808,187.938,199172.000
2024-05-21,188.598,186.488,189.508,185.488,122964.000
2024-05-22,187.428,189.818,191.928,186.528,252366.000
2024-05-23,189.128,189.268,190.578,188.058,176548.000
2024-05-24,187.728,185.908,189.788,185.718,155107.000
2024-05-27,186.728,184.938,186.728,183.428,163618.000
2024-05-28,184.388,182.728,185.508,182.528,126900.000
2024-05-29,182.938,183.718,187.428,182.728,133388.000
2024-05-30,183.978,184.278,185.808,182.588,127840.000
2024-05-31,184.278,182.688,187.178,182.688,138086.000
2024-06-03,182.688,187.428,188.528,180.728,187181.000
2024-06-04,186.918,190.898,192.168,185.928,177149.000
2024-06-05,190.628,189.048,192.778,188.938,117774.000
2024-06-06,188.908,189.718,191.808,187.128,124126.000
2024-06-07,183.788,178.128,187.378,172.518,516868.000
2024-06-11,173.928,173.698,176.928,169.538,420724.000
2024-06-12,170.928,170.528,174.688,170.408,203104.000
2024-06-13,171.928,170.108,174.938,170.048,221176.000
2024-06-14,171.028,169.818,171.508,163.508,371849.000
2024-06-17,167.478,173.128,175.428,167.238,269293.000
2024-06-18,173.078,175.258,175.398,171.948,156529.000
2024-06-19,175.528,173.938,175.628,172.608,107540.000
2024-06-20,174.918,172.918,175.038,172.028,115624.000
2024-06-21,173.238,170.088,173.888,167.298,184677.000
2024-06-24,167.928,171.908,172.918,167.928,180355.000
2024-06-25,171.928,171.248,174.128,170.528,144144.000
2024-06-26,170.048,170.438,171.558,168.128,104814.000
2024-06-27,170.438,169.928,170.808,167.938,126536.000
2024-06-28,168.728,164.958,170.408,164.768,194205.000
2024-07-01,164.118,160.998,164.208,156.098,269957.000
2024-07-02,158.778,161.008,161.888,157.038,144156.000
2024-07-03,161.928,164.428,167.428,161.238,162053.000
2024-07-04,165.318,164.528,167.918,164.128,118346.000
2024-07-05,165.928,162.548,167.418,161.428,135247.000
2024-07-08,160.938,160.838,163.298,159.938,108064.000
2024-07-09,160.228,160.698,162.228,158.018,164439.000
2024-07-10,159.938,157.978,165.018,157.978,177729.000
2024-07-11,159.928,161.938,163.908,158.418,208111.000
2024-07-12,162.778,164.728,166.698,161.928,195505.000
2024-07-15,163.228,163.048,164.878,162.038,114697.000
2024-07-16,162.428,164.228,165.428,162.228,151487.000
2024-07-17,162.928,165.818,167.588,160.868,185901.000
2024-07-18,164.928,173.278,174.028,164.608,319944.000
2024-07-19,171.278,174.368,175.018,171.128,208476.000
2024-07-22,176.118,174.448,179.108,172.328,171683.000
2024-07-23,173.938,171.128,174.628,171.128,119031.000
2024-07-24,170.928,171.248,174.018,170.318,144681.000
2024-07-25,171.048,172.658,175.658,169.988,205959.000
2024-07-26,174.928,174.278,178.228,172.978,233477.000
2024-07-29,171.928,169.458,171.928,164.928,213624.000
2024-07-30,168.148,169.818,170.258,168.148,127252.000
2024-07-31,166.928,171.238,171.808,166.928,198969.000
2024-08-01,169.928,165.228,170.928,165.028,230127.000
2024-08-02,163.928,162.018,164.928,161.668,154937.000
2024-08-05,159.938,161.928,165.118,159.928,193477.000
2024-08-06,163.338,159.878,164.318,158.638,157687.000
2024-08-07,159.878,158.598,161.158,158.598,127540.000
2024-08-08,157.938,157.328,158.528,155.048,146590.000
2024-08-09,158.528,154.928,159.798,154.928,154130.000
2024-08-12,155.498,153.928,156.048,151.728,174156.000
2024-08-13,153.818,158.708,159.888,153.308,193893.000
2024-08-14,157.918,157.138,159.378,156.648,99663.000
2024-08-15,156.928,158.328,159.528,156.218,144812.000
2024-08-16,158.328,158.548,160.928,157.808,111506.000
2024-08-19,158.278,160.528,162.868,158.078,140358.000
2024-08-20,159.928,159.798,160.928,158.588,84370.000
2024-08-21,158.928,158.938,160.338,156.928,111474.000
2024-08-22,159.908,163.728,164.898,159.228,199011.000
2024-08-23,161.928,166.728,167.448,161.928,184152.000
2024-08-26,166.828,168.848,169.488,165.928,148387.000
2024-08-27,167.448,168.428,169.418,166.428,99770.000
2024-08-28,167.728,167.748,168.618,166.208,106390.000
2024-08-29,164.098,165.728,167.918,164.098,156702.000
2024-08-30,165.728,169.268,170.888,165.728,254292.000
2024-09-02,169.368,166.118,170.518,165.928,129852.000
2024-09-03,165.228,170.578,171.628,164.948,181969.000
2024-09-04,170.248,172.078,173.928,169.778,165645.000
2024-09-05,172.078,171.728,174.478,170.728,123182.000
