date,open,close,high,low,volume
2024-05-27,1543.661,1535.781,1553.111,1533.671,25098.000
2024-05-28,1536.061,1530.301,1540.831,1528.661,23521.000
2024-05-29,1531.661,1539.661,1545.661,1530.661,19651.000
2024-05-30,1540.661,1514.661,1541.041,1514.661,32208.000
2024-05-31,1516.161,1514.111,1529.161,1514.111,21857.000
2024-06-03,1515.661,1505.051,1516.581,1500.771,30261.000
2024-06-04,1506.161,1518.861,1521.661,1502.211,20841.000
2024-06-05,1517.661,1509.661,1524.341,1508.691,19056.000
2024-06-06,1509.321,1505.471,1517.651,1501.571,25610.000
2024-06-07,1511.791,1484.841,1511.841,1484.671,33525.000
2024-06-11,1468.651,1434.661,1470.661,1432.661,70247.000
2024-06-12,1435.661,1437.341,1455.661,1435.661,33171.000
2024-06-13,1442.431,1420.671,1442.551,1418.811,36186.000
2024-06-14,1420.661,1420.661,1429.621,1386.121,59514.000
2024-06-17,1397.951,1407.161,1414.431,1376.671,48318.000
2024-06-18,1396.551,1387.161,1420.201,1382.341,41258.000
2024-06-19,1394.527,1397.537,1400.537,1378.637,41262.000
2024-06-20,1396.537,1396.637,1412.547,1394.537,24711.000
2024-06-21,1397.037,1367.537,1401.517,1366.757,43320.000
2024-06-24,1319.537,1373.087,1385.527,1310.547,63840.000
2024-06-25,1373.537,1383.187,1399.527,1373.537,42098.000
2024-06-26,1376.537,1385.757,1397.607,1374.337,29570.000
2024-06-27,1388.537,1387.027,1390.507,1364.537,32822.000
2024-06-28,1376.537,1363.927,1391.027,1360.537,38582.000
2024-07-01,1365.417,1336.917,1369.527,1324.537,32161.000
2024-07-02,1329.537,1387.237,1394.537,1329.537,51853.000
2024-07-03,1395.537,1396.537,1409.547,1384.557,31573.000
2024-07-04,1401.537,1382.277,1408.537,1377.667,24380.000
2024-07-05,1375.537,1349.537,1389.717,1346.537,38829.000
2024-07-08,1339.537,1316.537,1354.307,1315.677,39527.000
2024-07-09,1316.537,1334.567,1351.427,1306.637,33621.000
2024-07-10,1335.787,1334.127,1362.417,1331.537,23763.000
